id:long,latitude:double,longitude:double
252992414,53.1134554,8.7662225
252992445,53.1118142,8.7672852
252992463,53.1140409,8.7704922
252992472,53.1125964,8.7684342
252992476,53.1117459,8.7698988
252992480,53.1104664,8.7699337
252992483,53.1110713,8.7721083
252992484,53.1098826,8.7710091
252993127,53.1105351,8.7728725
252993129,53.1106085,8.7734869
252993130,53.1114285,8.771522
252993263,53.1114977,8.7637942
252993264,53.1106262,8.7656288
252993271,53.1100091,8.7671124
252993287,53.1095106,8.7642803
252993288,53.111744,8.7671921
253003860,53.120828,8.9005725
253003861,53.1204812,8.9013169
253003862,53.1201708,8.9020414
253003865,53.1195738,8.903935
253003866,53.1191531,8.9047032
253003967,53.1170439,8.9072897
253004415,53.1248705,8.9076372
253005676,53.1308761,8.911462
253005677,53.134694,8.8985089
253005924,53.1268936,8.9015729
253005927,53.1267812,8.9026229
253005972,53.132021,8.8818888
253006822,53.1281174,8.8699354
253009796,53.1211998,8.9026032
253009798,53.1203043,8.905016
253021881,53.1255071,8.9080666
253021882,53.1251299,8.9078744
253021891,53.1219411,8.9177287
253023522,53.1199321,8.9007977
253023523,53.1196585,8.9015471
253023987,53.120326,8.9016735
253024046,53.1208966,8.9021751
253024048,53.119947,8.9043964
253024471,53.1195887,8.8994026
253024473,53.1182183,8.9033717
253024702,53.1189395,8.8987687
253024708,53.1165444,8.9005653
253024839,53.117317,8.9015677
253026763,53.1176611,8.8942483
253027047,53.1163409,8.8916664
253027476,53.1178646,8.8936255
253027512,53.1183243,8.8914612
253041292,53.1271681,8.9085604
253041659,53.1176918,8.9046709
253049957,53.1089226,8.7657273
253049959,53.1097698,8.7636092
253049960,53.1109112,8.7650194
253050483,53.1110746,8.7632679
253051607,53.1093294,8.7640501
253051632,53.1081442,8.7656296
253051892,53.1096736,8.7615909
253053006,53.1154225,8.7727067
253053009,53.1151717,8.7722778
253053011,53.1145246,8.7733475
253053365,53.1149182,8.7715122
253053367,53.1160298,8.7696179
253053371,53.1205403,8.7626245
253053555,53.1148211,8.7676835
253053560,53.116743,8.7684283
253053691,53.1159728,8.7655063
253053823,53.1172551,8.7675351
253053835,53.11773,8.7648341
253053836,53.1183309,8.7657009
253053857,53.1166495,8.7644398
253053860,53.1178883,8.7664572
253053861,53.1163391,8.7649311
253053868,53.1175942,8.7669714
253054203,53.1199593,8.7617536
253054205,53.1195385,8.7604003
253054273,53.1165285,8.7623862
253054274,53.116975,8.7616672
253054276,53.1182891,8.7590799
253054332,53.1160478,8.7590638
253054383,53.1156168,8.7598788
253054503,53.1178983,8.7568723
253054506,53.1192244,8.7588363
253054510,53.1199802,8.7555247
253054574,53.1219863,8.7541396
253054580,53.1197504,8.7547504
253054792,53.1215375,8.7583116
253054793,53.1219599,8.7591556
253054853,53.1205032,8.760055
253054855,53.1230039,8.7578315
253054879,53.1228832,8.7605833
253054881,53.1238805,8.7621099
253054882,53.1244863,8.7629736
253054916,53.1237966,8.7589344
253054920,53.1221315,8.7607235
253054921,53.1225705,8.7600983
253055233,53.1248676,8.7604245
253055234,53.1256541,8.7581822
253056064,53.1225708,8.756982
253056319,53.1236466,8.7555472
253056711,53.12432,8.7596648
253056716,53.123334,8.7612489
253056737,53.1224401,8.7626948
253056896,53.1243785,8.7580514
253056935,53.1252801,8.7592494
253056943,53.1249997,8.7600649
253057828,53.1138352,8.7762359
253064701,53.1254001,8.9017215
253064703,53.1257877,8.9004593
253064704,53.1258358,8.9003421
253064992,53.1207635,8.9108954
253065388,53.1198168,8.9127455
253065392,53.1195324,8.9131352
253066066,53.1153818,8.9134077
253066436,53.1192806,8.9154617
253066709,53.1170867,8.912218
253067078,53.1139673,8.9018234
253067347,53.1157547,8.8988319
253067632,53.1075612,8.8941757
253067729,53.1063977,8.8941538
253068180,53.1376454,8.7959566
253077322,53.1137297,8.7817304
253117752,53.1132495,8.7813947
253117770,53.1212939,8.7877117
253117889,53.1118529,8.7919459
253117944,53.1173901,8.8005332
253117972,53.111977,8.8028904
253117977,53.1040061,8.8005683
253117978,53.1045966,8.7982359
253155185,53.1247497,8.740269
253155186,53.1196562,8.7522466
253155194,53.1483958,8.711001
253205759,53.1155382,8.8984269
253205762,53.1153501,8.8993101
253208477,53.1405983,8.9284957
253216520,53.1372468,8.9022005
253216525,53.1384305,8.9031366
253216553,53.1378304,8.9011397
253218116,53.114461,8.9042968
253272035,53.1014341,8.9153583
253272038,53.0932873,8.9329301
253284204,53.1298906,8.7595455
253363801,53.115839,8.8896734
253363802,53.115452,8.8907776
253367377,53.0917985,8.9351535
253390483,53.1230027,8.9034906
253390699,53.1188977,8.918967
253434349,53.041711,8.6777993
253434350,53.0415451,8.6786162
253434413,53.0461267,8.6733798
253434424,53.0563389,8.6798245
253434434,53.0569676,8.6530609
253434440,53.0598852,8.6520985
253434446,53.0593709,8.6487962
253435695,53.0559816,8.6316712
253435696,53.0574308,8.631338
253435703,53.0721042,8.6401505
253435705,53.0726753,8.6294024
253435707,53.0733491,8.6216205
253435708,53.0650764,8.6231826
253435710,53.0605649,8.6228439
253446368,53.158117,8.7039695
253446439,53.1659528,8.6948747
253446557,53.1649215,8.6882875
253446600,53.1624956,8.6756806
253568207,53.167431,8.6897137
253569018,53.1673311,8.6906735
253569021,53.1678563,8.6918686
253569022,53.168238,8.6922908
253569073,53.1683052,8.6917473
253570759,53.1673055,8.7067522
253570858,53.1643349,8.7077044
253617208,53.1450355,8.7237284
253617277,53.1617684,8.7032102
253617283,53.1616339,8.7039345
253617291,53.1618981,8.7031855
253617366,53.1707791,8.7227909
253617401,53.1645444,8.7061918
253617418,53.1643844,8.7064757
253617426,53.1634229,8.7082596
253617427,53.1643771,8.708187
253617430,53.165908,8.7080693
253617431,53.1659236,8.7082916
253624589,53.1647129,8.6897585
253624650,53.1670398,8.6908749
253624657,53.1664599,8.6920315
253624666,53.1663906,8.6903786
253631678,53.17465,8.6699184
253631681,53.172128,8.6692042
253631723,53.171629,8.6764031
253631726,53.169474,8.6766063
253631727,53.1669543,8.6767626
253631729,53.1711346,8.66899
253631752,53.1712088,8.663868
253631759,53.169855,8.6637738
253631928,53.1663833,8.6748834
253638794,53.1644216,8.6785187
253638830,53.1659265,8.6795533
253638832,53.1660688,8.6809151
253638835,53.1648056,8.6814421
253638854,53.1675697,8.6853339
253638866,53.1659014,8.6866634
253638873,53.1668886,8.6858428
253638884,53.1652489,8.6834862
253645400,53.1691984,8.7123565
253645589,53.170174,8.6763372
253746566,53.0726496,8.9199687
253746567,53.0749593,8.9199273
253746573,53.0738036,8.919923
253746578,53.0727246,8.9187417
253746588,53.0750595,8.9180587
253746594,53.0772467,8.9219781
253746599,53.0747104,8.9250822
253746610,53.0760449,8.9271747
253746623,53.0723869,8.9302491
253746629,53.0727323,8.9337893
253746640,53.078171,8.9294057
253746669,53.0719905,8.9302424
253746670,53.0719826,8.9326095
253746689,53.0731253,8.928462
253746709,53.0733876,8.9199325
253746714,53.0738405,8.9171281
253746725,53.0761808,8.9176994
253746773,53.0761408,8.9169869
253746774,53.0761326,8.9192563
253746775,53.0762841,8.9201622
253746781,53.0762805,8.9219462
253746792,53.0749906,8.9192564
253746840,53.0762357,8.9292997
253746843,53.0775831,8.9293158
253746856,53.0796925,8.9254661
253746859,53.0727802,8.9157701
253810563,53.1422686,8.71849
253811063,53.134203,8.7295505
253879311,53.1185878,8.7653115
253879326,53.1203107,8.7683489
253879329,53.1194174,8.7641742
253879334,53.1212103,8.7673949
253879638,53.1231472,8.76373
253879647,53.1226401,8.7648088
253879758,53.108897,8.7788147
253879766,53.1100713,8.7775142
253879871,53.1127996,8.7714685
253879901,53.1144955,8.7691498
253880094,53.071271,8.7668821
253880114,53.0745908,8.7535712
254084020,53.0318501,8.8655073
254340329,53.0497373,8.7412086
254340333,53.0425611,8.7281396
254340334,53.0423006,8.7274795
254542415,53.0750556,8.9141293
254585692,53.051288,8.741951
254585698,53.0507361,8.7416239
254628935,53.0455408,8.7367883
254628938,53.044309,8.732669
254628940,53.0447668,8.7357997
254628941,53.0448683,8.7362238
254628967,53.0423381,8.7155588
254628974,53.0362218,8.7102337
254628975,53.0354708,8.6826948
254628983,53.0407233,8.6896168
254629001,53.0379889,8.6738802
254629006,53.0383026,8.6722223
254629008,53.0384476,8.668646
254629009,53.0332539,8.6556644
254629010,53.0334636,8.6551578
254629011,53.0337784,8.65387
254629021,53.0326741,8.6544921
254994567,53.1127035,8.9017958
255142834,53.0744781,8.9304479
255142840,53.0772054,8.9325138
255142842,53.0758673,8.9294994
255142843,53.0759474,8.92983
255142878,53.0753328,8.937573
255142881,53.0766729,8.9371226
255142884,53.076824,8.9380156
255142885,53.0763433,8.9358539
255142895,53.0770975,8.9351095
255142898,53.0778328,8.9377486
255142908,53.0773585,8.9335815
255142911,53.0774816,8.9364544
255142925,53.075076,8.9323726
255142933,53.0758931,8.9341499
255142936,53.0767891,8.9325121
255142940,53.0759292,8.9311904
255142953,53.075841,8.9325058
255142970,53.0781568,8.9309627
255142974,53.0772564,8.9293119
255142978,53.0772446,8.9309532
255143093,53.0727759,8.9359178
255143098,53.0687,8.9377616
255143099,53.0692002,8.9357321
255143100,53.0704471,8.9377324
255143103,53.0715798,8.9394628
255143107,53.0728258,8.9382571
255173370,53.0465076,8.6209398
255173425,53.0480045,8.6260286
255180558,53.0806249,8.8512331
255180562,53.0802236,8.8490466
255180563,53.0798532,8.847416
255180564,53.0806554,8.8512092
255188334,53.1202896,8.9122497
255188472,53.109081,8.9017636
255188475,53.10879,8.9034314
255188547,53.0984553,8.8961195
255188551,53.099563,8.9035702
255188553,53.0980058,8.8982102
255188658,53.0989148,8.9046559
255188929,53.0978234,8.8988738
255188931,53.0971797,8.8980269
255188993,53.0980614,8.896007
255265693,53.0390955,8.6259914
255327016,53.0589767,8.8116219
255358228,53.0985206,8.7838566
255358392,53.0992438,8.7831826
255358393,53.1010239,8.7815493
255358531,53.1002586,8.7858285
255358532,53.1005076,8.7865981
255358607,53.1018138,8.7837712
255359447,53.1004518,8.7820719
255360094,53.097369,8.7821764
255360095,53.0980668,8.7842458
255360109,53.0949984,8.7795186
255402597,53.0889295,8.753869
255402600,53.0907591,8.751544
255402605,53.0941698,8.7484443
255402614,53.0971701,8.7468683
255402639,53.1079712,8.7408587
255402755,53.0929753,8.7530641
255402758,53.092128,8.7554449
255402777,53.0842536,8.7676326
255402781,53.083239,8.7686535
255402814,53.0843208,8.767808
255402821,53.0808464,8.7751822
255402835,53.0763826,8.7831163
255402858,53.0869602,8.7657762
255402894,53.0951555,8.7472165
255402925,53.0965564,8.7461774
255403457,53.0883034,8.7584954
255403461,53.0876751,8.7612704
255403474,53.0826969,8.7691776
255403491,53.0749087,8.7856496
255403604,53.0787795,8.7844721
255403682,53.0793673,8.7853562
255403684,53.0798045,8.7856275
255403691,53.078726,8.7869856
255403700,53.0799403,8.7754119
255404317,53.0767299,8.7236033
255404575,53.0914712,8.7832073
255404576,53.0903524,8.7849819
255406774,53.0633259,8.8199131
255406776,53.0620301,8.8139234
255407691,53.0756472,8.7840252
255408195,53.0755276,8.7834179
255408197,53.0756001,8.7821555
255408198,53.0759077,8.7803739
255408199,53.0762461,8.7782772
255408203,53.076879,8.7753538
255408209,53.0785076,8.7706019
255408251,53.0740283,8.7658521
255408393,53.0742928,8.7828896
255408520,53.0758561,8.7740664
255408612,53.075107,8.7730839
255430149,53.1083378,8.7792933
255430193,53.1052127,8.7814981
255430194,53.1050878,8.7812298
255430559,53.1075828,8.7781703
255482885,53.0900959,8.8966952
255482887,53.0900562,8.9004896
255486987,53.0962672,8.7858903
255487108,53.0973225,8.7893038
255487481,53.0993332,8.786026
255856451,53.1797005,8.62513
255856463,53.1789646,8.6293038
256014457,53.047268,8.6601928
256014461,53.0463649,8.6576954
256014470,53.0450139,8.6650209
256014471,53.0460254,8.6668865
256014473,53.0407072,8.6613235
256014475,53.0356221,8.7311587
256014476,53.0365979,8.7271707
256014484,53.0339175,8.7378083
256014494,53.0387105,8.7408939
256014508,53.0416105,8.7461602
256014540,53.0512964,8.7692154
256014544,53.0509901,8.764239
256014549,53.0498814,8.7661877
256014553,53.0499962,8.7681188
256014559,53.0501931,8.7694987
256138573,53.0510247,8.7648292
256138576,53.0519037,8.7664958
256138577,53.0516612,8.7666105
256138578,53.0518499,8.7657522
256138580,53.0515204,8.7658582
256138581,53.0516168,8.7674727
256138583,53.0507374,8.7694149
256138584,53.0495285,8.7681581
256138599,53.0503483,8.767406
256138605,53.0512337,8.7665985
256138615,53.0515487,8.7705891
256138623,53.050141,8.7695206
256138625,53.0494405,8.7705731
256138627,53.0502125,8.770808
256218147,53.1003022,8.7822106
256218294,53.1015318,8.7840358
256218619,53.1010526,8.7844186
256218813,53.1005714,8.7840076
256219019,53.0970567,8.7828817
256219029,53.0976278,8.7846317
256219043,53.097206,8.7850213
256241676,53.0992243,8.8388867
256241732,53.0986044,8.8399642
256241736,53.098984,8.8402143
256254715,53.0910792,8.7861894
256255009,53.0907379,8.7843202
256255056,53.0914835,8.7857446
256255062,53.0910557,8.7838176
256255132,53.0918636,8.7853147
256256538,53.0949262,8.7824383
256256558,53.0940724,8.7803655
256363675,53.0979786,8.7764704
256363676,53.0988735,8.7789797
256363925,53.0919299,8.7825933
256363926,53.0928099,8.7842402
256363976,53.0923287,8.7821307
256364012,53.0932253,8.7837779
256364119,53.0936108,8.7833473
256364123,53.0939194,8.7884174
256364124,53.0931197,8.7865349
256364219,53.0908387,8.7876728
256364369,53.0948435,8.7905321
256397701,53.0981013,8.8976973
256606667,53.1657264,8.6368558
256606668,53.1658423,8.636186
256606670,53.1649775,8.6361234
256606672,53.1644737,8.6381695
256606683,53.1648164,8.6349764
256606685,53.1650196,8.6335093
256606687,53.1655413,8.6344241
256606688,53.1655962,8.6335336
256606689,53.1661909,8.6356287
256606691,53.1654893,8.6353562
256606692,53.1662888,8.634617
256606693,53.1669605,8.6359044
256606694,53.1664113,8.6333987
256606697,53.1670525,8.6347889
256606702,53.1671174,8.6332769
256606721,53.1644513,8.6334026
257390654,53.1762993,8.6616106
257391548,53.1718739,8.6279654
257392012,53.1735209,8.623362
257544987,53.1426756,8.8817737
257765945,53.0903183,8.8512698
257797487,53.1701174,8.6242505
257798475,53.1697107,8.6253993
257798976,53.1704988,8.6259232
257800558,53.1695788,8.6259099
258419318,53.1617646,8.6618126
258419321,53.1612683,8.6589614
258712438,53.169978,8.6387835
258712800,53.1682751,8.6388222
258826613,53.1709188,8.6463259
258826736,53.1703193,8.6418072
258826739,53.1703656,8.645151
258827058,53.1665377,8.6459225
258827680,53.1663603,8.6435827
258827764,53.1649787,8.6459889
258827957,53.1675674,8.6452335
258827958,53.1665174,8.6450818
258828181,53.1689635,8.6403985
258829050,53.1678291,8.6379277
258829052,53.1701406,8.6378679
258829590,53.1713096,8.6359573
258829604,53.1675719,8.6372795
258829874,53.1732,8.6357444
258894301,53.0367255,8.887648
258894376,53.0385892,8.8910613
258894435,53.0366674,8.8875301
258894524,53.0390729,8.8864622
258894526,53.0391481,8.8865841
258894550,53.0388853,8.8888504
258912791,53.1711165,8.6478975
258912842,53.170438,8.6369117
258913403,53.1724761,8.6374631
259073977,53.0354593,8.8879308
259074001,53.0337754,8.8955824
259074003,53.0357725,8.8990738
259074009,53.0333465,8.898178
259074011,53.03343,8.8982088
259074014,53.0329678,8.9007008
259075599,53.0336906,8.8955542
259075600,53.0359334,8.8979054
259079800,53.0556532,8.8686319
259089450,53.0623807,8.8200076
259092423,53.0675399,8.8160917
259174600,53.1617323,8.658914
259174601,53.1626025,8.6588493
259174604,53.1636398,8.6587179
259175223,53.1627325,8.6609196
259175511,53.1639111,8.6624382
259175523,53.1624443,8.6627029
259175653,53.1641243,8.6633908
259221442,53.0905068,8.7868438
259221443,53.0910384,8.7881611
259221447,53.0910144,8.7914377
259221448,53.0899198,8.7889828
259221450,53.0903846,8.7898988
259221452,53.0894709,8.7925276
259221453,53.0888134,8.7928926
259221455,53.089938,8.7904184
259248669,53.0936223,8.7807773
259408312,53.0991816,8.9217343
259408313,53.0959621,8.9109666
259408314,53.0965271,8.9096819
259408320,53.0953204,8.8967676
259432333,53.1758416,8.6755636
259432335,53.1747425,8.6760986
259456928,53.0989077,8.8888754
259456969,53.1027627,8.8982763
259457004,53.1039621,8.8988428
259510192,53.0954057,8.9251277
259510194,53.0954483,8.9254482
259510200,53.0949512,8.9263084
259510202,53.0952656,8.9275061
259510206,53.0940745,8.9269673
259510207,53.0952532,8.9302103
259510211,53.0940941,8.9063829
259515635,53.0989207,8.786413
259515646,53.0985644,8.7865631
259515657,53.097868,8.7868646
259515668,53.0975191,8.7870133
259515675,53.0975625,8.7847121
259515678,53.0982175,8.7867095
259515684,53.0999136,8.7804231
259575764,53.0947348,8.902876
259731495,53.1076969,8.9075109
259731513,53.1079294,8.9069822
260068637,53.1036981,8.7796357
260068638,53.1014566,8.7811558
260068639,53.100658,8.7788959
260068640,53.1017576,8.7808834
260068641,53.1009552,8.7786047
260068642,53.1021069,8.7805747
260068643,53.1012901,8.7782623
260068644,53.102473,8.7802367
260068645,53.1016418,8.7778987
260068646,53.1018655,8.7776734
260068657,53.1036656,8.7790486
260068663,53.1042317,8.7817697
260068670,53.1043353,8.782476
260068677,53.104785,8.7815848
260068678,53.1041141,8.781527
260068683,53.1025373,8.7827305
260068686,53.1024861,8.7831531
260068689,53.1030829,8.7843582
260068690,53.1016546,8.7809771
260269320,53.1007945,8.7787622
260269322,53.0998597,8.7769105
260269359,53.0959455,8.7771727
260269367,53.0948484,8.7755824
260269374,53.0944376,8.778592
260269395,53.0937699,8.7753406
260269399,53.0933436,8.77552
260269409,53.0943138,8.7763757
260269413,53.0951396,8.7779489
260269415,53.0937339,8.7772464
260269420,53.0940177,8.7768106
260269424,53.0946103,8.7759318
260269431,53.0954975,8.7775947
260799416,53.0949601,8.7892854
260799418,53.0955904,8.7844603
260799421,53.0961251,8.78491
260799422,53.0918847,8.7880412
260799424,53.0922808,8.7875581
260799426,53.0926723,8.7870806
260799429,53.0939301,8.7913064
260799431,53.093492,8.7916753
260799432,53.0931232,8.7919829
260799433,53.0930327,8.7922487
260799434,53.0922993,8.7903393
260799452,53.0926983,8.7898545
260799453,53.0930755,8.7893757
260799454,53.0934671,8.7888982
260812411,53.0872146,8.7902745
260812416,53.088123,8.7886742
260812417,53.0885936,8.787872
260812418,53.0889772,8.7872555
260812421,53.0893901,8.7865946
260812422,53.0877618,8.7881312
260812423,53.0874296,8.7876407
260812429,53.0884507,8.789173
260812439,53.0893512,8.7879064
260812444,53.0901355,8.7863643
260812447,53.0906667,8.7854895
260812451,53.0894747,8.7852599
260812458,53.0941305,8.7873537
260834374,53.1050576,8.779825
260834380,53.1052657,8.7790183
260834389,53.1046497,8.7788698
260834426,53.1007809,8.7773395
260834443,53.1013182,8.7774498
260834446,53.1015691,8.7779726
261080715,53.0995862,8.7875529
261080716,53.0988687,8.7881643
261080719,53.0968961,8.791873
261599191,53.069935,8.8374039
262235954,53.0833456,8.7874187
262235958,53.0759817,8.7799129
262235978,53.0777717,8.7816053
262235979,53.0783014,8.7803021
262235982,53.077653,8.7742704
262235984,53.0773638,8.7747726
262235985,53.0794122,8.7767219
262235986,53.0796216,8.7761526
262235989,53.0784463,8.7727368
262235990,53.0803338,8.7746422
262235991,53.0806946,8.7740507
262235993,53.0810098,8.7734061
262236000,53.0797632,8.7687291
262236001,53.0810492,8.7671671
262236002,53.0814572,8.7666654
262236005,53.0830593,8.7645509
262236006,53.086306,8.7591237
262236011,53.0814404,8.7726757
262236013,53.0814117,8.7698899
262236021,53.0802042,8.7698321
262236027,53.0844898,8.7659348
262236038,53.0852266,8.7650828
262236049,53.0836009,8.763641
262236058,53.0846057,8.7619632
262236061,53.086291,8.7636183
262236062,53.0867556,8.7630002
262236063,53.0850231,8.7612631
262236065,53.0879754,8.7601999
262236069,53.0896049,8.7601231
262236071,53.0903083,8.7612601
262236079,53.0909696,8.7552644
262236090,53.0913825,8.7513458
262546625,53.054007,8.8845597
262546629,53.0535491,8.8853929
262546657,53.0621896,8.8591751
262546739,53.0654952,8.857969
262546741,53.0651689,8.8569639
262546771,53.0655936,8.8501618
262546774,53.0650935,8.8515775
262546799,53.061898,8.8498228
262624946,53.0927685,8.9336696
262624958,53.0900164,8.9271163
262720867,53.1041915,8.8165615
262766210,53.0920644,8.9200592
262766544,53.0941888,8.9146814
262766545,53.0931227,8.910131
262828539,53.1067033,8.8184798
262831266,53.1076108,8.8175872
262898478,53.1039071,8.8474223
262898507,53.1041479,8.8471568
262898508,53.1053131,8.8423591
264739705,53.0811244,8.8666764
264742590,53.0810672,8.8765968
264767492,53.0798891,8.7671317
264767493,53.0808519,8.7646925
264767494,53.081189,8.7637484
264767497,53.0813433,8.7626282
264767501,53.0819053,8.7609826
264767502,53.0824672,8.759377
264767504,53.0826761,8.7587407
264767507,53.0826334,8.7575258
264767510,53.0787342,8.764488
264767512,53.0793121,8.7628928
264767513,53.0795824,8.7621575
264767517,53.0803146,8.7660344
264767525,53.0762476,8.7622485
264767530,53.0785636,8.7620736
264767533,53.0790561,8.7614486
264767541,53.0825369,8.7637678
264767544,53.0828301,8.7629275
264767545,53.0831035,8.7621461
264767546,53.0836571,8.7605572
264767549,53.0816267,8.761763
264767551,53.0825531,8.7616155
264767557,53.0847877,8.7616497
264767562,53.085464,8.7605324
264767564,53.0871219,8.7595608
264767565,53.0869322,8.7594624
264780359,53.0886671,8.7513145
264780372,53.0908651,8.7486711
264780373,53.0910479,8.7486023
264780375,53.091244,8.7487593
264780387,53.0914269,8.747955
264780400,53.0915524,8.7472744
264780403,53.0913048,8.7494832
264780422,53.0924811,8.7476372
264780425,53.0932262,8.7474343
264780426,53.0939712,8.7472315
264780431,53.094719,8.7467554
264780432,53.0953795,8.7460367
264780439,53.0923068,8.745532
264780440,53.0930469,8.7453218
264780453,53.0945321,8.7448625
264780454,53.0955963,8.7466722
264780459,53.0916719,8.7444531
264780502,53.0944433,8.7493616
264780506,53.0943894,8.7500094
265637455,53.0790104,8.7637504
266525557,53.051125,8.6459399
266525558,53.0524089,8.6477104
266526447,53.0505805,8.6471077
266527447,53.0524831,8.6418794
266527585,53.0499032,8.6461809
266527603,53.0518383,8.6388142
266527618,53.0493006,8.6428208
266564079,53.0418224,8.663679
266564080,53.0413766,8.6632895
266564081,53.0411485,8.6630993
266564082,53.0409912,8.6635842
266564083,53.0412759,8.6626457
266564084,53.0415103,8.6628514
266564085,53.0417092,8.6622266
266982188,53.1081774,8.8924352
266985563,53.1130014,8.8920928
266986156,53.1088314,8.8936205
267231969,53.0749598,8.6217291
267231970,53.0762646,8.621582
267231982,53.0831507,8.6200209
267232525,53.0726392,8.6407263
267232528,53.0750079,8.6426849
267232529,53.0757428,8.6431815
267232531,53.0793928,8.6456494
267232537,53.0826497,8.6470786
267232540,53.085651,8.650633
267232780,53.0741409,8.6204291
267232781,53.0740725,8.6216875
267325028,53.0937096,8.9299224
267325034,53.0913003,8.9260505
267325035,53.0921146,8.9295122
267325698,53.0919708,8.9289711
267325699,53.0907897,8.9295536
267409913,53.1004233,8.9081288
267409915,53.0987586,8.9087097
267764987,53.0947052,8.7819016
267764990,53.0951007,8.7815316
267765029,53.0946684,8.7825538
267765031,53.09483,8.7831919
267765036,53.0958674,8.785505
267765037,53.0952345,8.784774
267765039,53.0956006,8.7861056
267765041,53.0904985,8.7918159
267765048,53.0870392,8.7964134
267765059,53.0878926,8.7947578
267765061,53.0893558,8.7928042
267765062,53.0894841,8.7933112
267765063,53.0897875,8.7945651
267765067,53.0902968,8.7921264
267765076,53.0912817,8.7926954
267765082,53.094262,8.7933382
267765089,53.0933325,8.7929888
267795429,53.0445295,8.7130443
267961455,53.1030126,8.7846021
267961499,53.1067486,8.7772796
267961516,53.1010405,8.7747045
267989783,53.0695639,8.798734
267991337,53.0676369,8.7915058
268095004,53.0988493,8.7924684
268095006,53.0990437,8.7936913
268095012,53.1021711,8.7932725
268095015,53.1036868,8.7976278
268095018,53.1032419,8.7987442
268103688,53.1080326,8.8005724
268103690,53.1077416,8.8015604
268103716,53.106318,8.8005718
268112219,53.1691282,8.6903898
268113307,53.1702575,8.6895672
268113310,53.1698803,8.6879562
268113440,53.1709567,8.6894583
268113442,53.1708992,8.6861573
268113768,53.1713694,8.6890674
268113775,53.1715545,8.6872782
268114860,53.1772366,8.6915928
268114864,53.176915,8.6864013
268114865,53.1769434,8.685379
268115319,53.1770587,8.6888362
268115320,53.1767254,8.6889144
268115992,53.1741147,8.6902537
268115996,53.1740948,8.6893719
268115999,53.1739374,8.6876345
268116002,53.1738119,8.6859022
268116656,53.1772686,8.6863687
268116708,53.1749927,8.6876328
268116710,53.1748426,8.6869353
268116779,53.1761397,8.6891175
268117480,53.1784853,8.6922283
268119513,53.1789316,8.6975002
268119931,53.1798661,8.6891966
268119932,53.1785771,8.6902389
268119935,53.177335,8.6903413
268120345,53.1783428,8.6891357
268121468,53.1746934,8.6936402
268121685,53.1772037,8.6965045
268121860,53.1783658,8.6972553
268123951,53.1794513,8.696623
268123953,53.1791724,8.6977466
268124208,53.1794214,8.6980495
268125200,53.1738196,8.6975696
268127050,53.175265,8.7063983
268242385,53.1799918,8.7384724
268243439,53.1793454,8.7316654
268302969,53.0942494,8.8020649
268381246,53.0812465,8.8314435
268381293,53.0914379,8.8706727
268382912,53.061887,8.7738389
268383143,53.0620195,8.7737374
268383189,53.0618635,8.7732526
268383706,53.0634515,8.7746917
268409533,53.1766646,8.6753829
268409547,53.1785361,8.6863506
268409943,53.1788528,8.6804724
268409944,53.1781094,8.6807751
268412264,53.179189,8.704905
268412321,53.1775353,8.7064594
268412328,53.1789672,8.7073683
268412329,53.1783539,8.7065124
268412341,53.1797239,8.7020141
268412342,53.1793342,8.7028124
268412395,53.1776484,8.7062232
268414711,53.1767358,8.6757212
268521823,53.1773432,8.7311999
268521910,53.1766907,8.7413469
268521926,53.1768468,8.7423201
268522354,53.1777507,8.7361382
268522355,53.1773032,8.7344992
268522356,53.1778132,8.7339714
268522358,53.1784527,8.7330358
268522383,53.1787614,8.7302689
268522384,53.1799639,8.7302277
268522385,53.179672,8.7300832
268528002,53.1774245,8.7323513
268528192,53.1794713,8.7149734
268638191,53.0532924,8.6511146
268640626,53.0567032,8.674124
268640629,53.0556739,8.6625003
268640630,53.0555215,8.6607891
268640632,53.0549384,8.6532158
268640634,53.0549283,8.651514
268642048,53.0573941,8.6582561
268642636,53.0568905,8.6591971
268642750,53.0559404,8.6573895
268642753,53.0558374,8.6589331
268642756,53.0562058,8.6602902
268656727,53.1102107,8.7666358
268656728,53.1091113,8.7653031
268656729,53.1104084,8.7661537
268656731,53.1093035,8.7648153
268656732,53.1102904,8.7664456
268656733,53.1110181,8.7673236
268656734,53.111321,8.7666147
268656744,53.1112076,8.7573628
268656747,53.1130926,8.7607199
268656748,53.1135965,8.7613718
268779743,53.0534978,8.6508969
268779826,53.0532113,8.6500074
268779834,53.0529484,8.6501147
268783010,53.0573784,8.6819272
268783011,53.0567983,8.6818711
268790168,53.0424822,8.6332849
268790169,53.043205,8.63226
268790250,53.0438313,8.6334726
268790643,53.0430055,8.6316582
268792103,53.0401557,8.634401
268811426,53.0600373,8.6636988
268811427,53.0594264,8.6648558
268811436,53.0593432,8.6648174
268813795,53.0591117,8.6558523
268813869,53.0624556,8.6541134
268842326,53.1785122,8.6393877
268842332,53.1751615,8.6380301
268842337,53.1738182,8.6358384
268842344,53.174934,8.6371232
268842352,53.1763709,8.6303892
268842358,53.1778093,8.6298573
268842361,53.1724701,8.6303861
268842366,53.1741605,8.6301216
268842369,53.1742626,8.6309148
268842371,53.1757529,8.630302
268842378,53.1753184,8.6285389
268842393,53.1777708,8.630387
